variant,n,gamma,family,mean_score,std_score,mean_log_H,mean_penalty,mean_dim_consistency,mean_dim_multi_consistency,mean_d_order,mean_d_chain,mean_d_width,count
A2_full,44,0.2,lorentzian_like_2d,-62.824786937402806,0.4022020097924464,62.88056716511953,0.27890113858366467,0.8834135786897337,0.9393805195479912,1.9673450317124734,1.6434526764861872,2.2197940277201997,2
A2_full,44,0.4,KR_like,-79.85779421553137,0.1328578397628329,86.42424046904435,16.41611563378246,4.650283201945453,5.89797895571054,2.8489517970401694,3.4445178457870527,5.459431618637299,2
A2_full,44,0.4,lorentzian_like_2d,-62.76900670968607,0.3934769587913547,62.88056716511953,0.27890113858366467,0.8834135786897337,0.9393805195479912,1.9673450317124734,1.6434526764861872,2.2197940277201997,2
A2_full,44,0.6,KR_like,-76.57457108877487,0.2825195765413315,86.42424046904435,16.41611563378246,4.650283201945453,5.89797895571054,2.8489517970401694,3.4445178457870527,5.459431618637299,2
A2_full,44,0.6,lorentzian_like_2d,-62.713226481969336,0.38475190779026547,62.88056716511953,0.27890113858366467,0.8834135786897337,0.9393805195479912,1.9673450317124734,1.6434526764861872,2.2197940277201997,2
A2_full,44,0.8,KR_like,-73.29134796201838,0.43218131331982995,86.42424046904435,16.41611563378246,4.650283201945453,5.89797895571054,2.8489517970401694,3.4445178457870527,5.459431618637299,2
A2_full,44,0.8,lorentzian_like_2d,-62.657446254252605,0.37602685678917874,62.88056716511953,0.27890113858366467,0.8834135786897337,0.9393805195479912,1.9673450317124734,1.6434526764861872,2.2197940277201997,2
A2_full,44,1.0,KR_like,-70.0081248352619,0.5818430500983135,86.42424046904435,16.41611563378246,4.650283201945453,5.89797895571054,2.8489517970401694,3.4445178457870527,5.459431618637299,2
A2_full,44,1.0,lorentzian_like_2d,-62.60166602653587,0.36730180578808697,62.88056716511953,0.27890113858366467,0.8834135786897337,0.9393805195479912,1.9673450317124734,1.6434526764861872,2.2197940277201997,2
A2_full,44,1.5,lorentzian_like_2d,-62.462215457244035,0.3454891782853639,62.88056716511953,0.27890113858366467,0.8834135786897337,0.9393805195479912,1.9673450317124734,1.6434526764861872,2.2197940277201997,2
A2_full,44,1.5,KR_like,-61.800067018370655,0.9559973920445723,86.42424046904435,16.41611563378246,4.650283201945453,5.89797895571054,2.8489517970401694,3.4445178457870527,5.459431618637299,2
A2_full,44,2.0,lorentzian_like_2d,-62.322764887952204,0.3236765507826308,62.88056716511953,0.27890113858366467,0.8834135786897337,0.9393805195479912,1.9673450317124734,1.6434526764861872,2.2197940277201997,2
A2_full,44,2.0,KR_like,-53.59200920147943,1.330151733990811,86.42424046904435,16.41611563378246,4.650283201945453,5.89797895571054,2.8489517970401694,3.4445178457870527,5.459431618637299,2
replace_dim_with_consistency_scale_matched,20,0.0,KR_like,-27.454026705639002,0.12445424078607056,27.454026705639002,8.301338493690832,4.480528627182815,4.683627252654636,2.8896105263157894,2.7268330278608417,3.7516636192032218,2
replace_dim_with_consistency_scale_matched,20,0.0,lorentzian_like_2d,-22.390274889645042,1.400604411585777,22.390274889645042,1.2929112931503615,1.2625051570360113,1.3251268508897822,2.1948736842105268,1.6719500161730103,2.1609640474436813,2
replace_dim_with_consistency_scale_matched,20,0.1,KR_like,-26.623892856269922,0.15749304245883508,27.454026705639002,8.301338493690832,4.480528627182815,4.683627252654636,2.8896105263157894,2.7268330278608417,3.7516636192032218,2
replace_dim_with_consistency_scale_matched,20,0.1,lorentzian_like_2d,-22.260983760330006,1.4108805251794398,22.390274889645042,1.2929112931503615,1.2625051570360113,1.3251268508897822,2.1948736842105268,1.6719500161730103,2.1609640474436813,2
