scale_label,scale_factor,n,gamma,family,mean_score,std_score,mean_penalty,mean_log_H,entropy_method,count
1.620,1.62,52,0.6,KR_like,-99.40554924997375,0.7493097307458996,15.483501938075543,108.69565041281906,sis,2
1.620,1.62,52,0.6,lorentzian_like_2d,-79.12987232737098,1.38060844701805,1.5445359665338807,80.0565939072913,exact,2
1.620,1.62,52,0.8,KR_like,-96.30884886235862,0.8722387620139692,15.483501938075543,108.69565041281906,sis,2
1.620,1.62,52,0.8,lorentzian_like_2d,-78.8209651340642,1.4025197192004546,1.5445359665338807,80.0565939072913,exact,2
1.620,1.62,52,1.0,KR_like,-93.21214847474351,0.995167793282064,15.483501938075543,108.69565041281906,sis,2
1.620,1.62,52,1.0,lorentzian_like_2d,-78.51205794075742,1.4244309913828543,1.5445359665338807,80.0565939072913,exact,2
1.620,1.62,52,1.5,KR_like,-85.47039750570575,1.3024903714522633,15.483501938075543,108.69565041281906,sis,2
1.620,1.62,52,1.5,lorentzian_like_2d,-77.73978995749047,1.4792091718388685,1.5445359665338807,80.0565939072913,exact,2
1.620,1.62,52,2.0,KR_like,-77.72864653666798,1.6098129496224776,15.483501938075543,108.69565041281906,sis,2
1.620,1.62,52,2.0,lorentzian_like_2d,-76.96752197422353,1.5339873522948777,1.5445359665338807,80.0565939072913,exact,2
1.640,1.64,52,0.0,KR_like,-108.69565041281906,0.3805226369416454,15.558196046962387,108.69565041281906,sis,2
1.640,1.64,52,0.0,lorentzian_like_2d,-80.0565939072913,1.3148746304708359,1.562351358096758,80.0565939072913,exact,2
1.640,1.64,52,0.1,KR_like,-107.13983080812282,0.4427429006451336,15.558196046962387,108.69565041281906,sis,2
1.640,1.64,52,0.1,lorentzian_like_2d,-79.90035877148162,1.3259098810278205,1.562351358096758,80.0565939072913,exact,2
1.640,1.64,52,0.2,KR_like,-105.58401120342658,0.5049631643486218,15.558196046962387,108.69565041281906,sis,2
1.640,1.64,52,0.2,lorentzian_like_2d,-79.74412363567195,1.336945131584805,1.562351358096758,80.0565939072913,exact,2
1.640,1.64,52,0.4,KR_like,-102.47237199403412,0.6294036917555931,15.558196046962387,108.69565041281906,sis,2
1.640,1.64,52,0.4,lorentzian_like_2d,-79.43165336405261,1.3590156326987894,1.562351358096758,80.0565939072913,exact,2
1.640,1.64,52,0.6,KR_like,-99.36073278464164,0.7538442191625694,15.558196046962387,108.69565041281906,sis,2
1.640,1.64,52,0.6,lorentzian_like_2d,-79.11918309243325,1.3810861338127436,1.562351358096758,80.0565939072913,exact,2
1.640,1.64,52,0.8,KR_like,-96.24909357524915,0.8782847465695307,15.558196046962387,108.69565041281906,sis,2
1.640,1.64,52,0.8,lorentzian_like_2d,-78.80671282081389,1.403156634926718,1.562351358096758,80.0565939072913,exact,2
1.640,1.64,52,1.0,KR_like,-93.13745436585668,1.002725273976502,15.558196046962387,108.69565041281906,sis,2
1.640,1.64,52,1.0,lorentzian_like_2d,-78.49424254919455,1.4252271360406972,1.562351358096758,80.0565939072913,exact,2
1.640,1.64,52,1.5,KR_like,-85.35835634237549,1.3138265924939279,15.558196046962387,108.69565041281906,sis,2
1.640,1.64,52,1.5,lorentzian_like_2d,-77.71306687014616,1.4804033888256254,1.562351358096758,80.0565939072913,exact,2
1.640,1.64,52,2.0,KR_like,-77.57925831889429,1.6249279110113637,15.558196046962387,108.69565041281906,sis,2
1.640,1.64,52,2.0,lorentzian_like_2d,-76.93189119109778,1.5355796416105538,1.562351358096758,80.0565939072913,exact,2
1.660,1.66,52,0.0,KR_like,-108.69565041281906,0.3805226369416454,15.63289015584923,108.69565041281906,sis,2
1.660,1.66,52,0.0,lorentzian_like_2d,-80.0565939072913,1.3148746304708359,1.580166749659635,80.0565939072913,exact,2
1.660,1.66,52,0.1,KR_like,-107.13236139723415,0.4434986487145769,15.63289015584923,108.69565041281906,sis,2
1.660,1.66,52,0.1,lorentzian_like_2d,-79.89857723232535,1.3259894954936102,1.580166749659635,80.0565939072913,exact,2
1.660,1.66,52,0.2,KR_like,-105.56907238164922,0.5064746604875133,15.63289015584923,108.69565041281906,sis,2
1.660,1.66,52,0.2,lorentzian_like_2d,-79.74056055735937,1.3371043605163746,1.580166749659635,80.0565939072913,exact,2
1.660,1.66,52,0.4,KR_like,-102.44249435047936,0.6324266840333562,15.63289015584923,108.69565041281906,sis,2
1.660,1.66,52,0.4,lorentzian_like_2d,-79.42452720742745,1.3593340905619136,1.580166749659635,80.0565939072913,exact,2
