family,N,rep,perturbation,pert_rep,in_window_orig,F7_orig,cf_orig,returned,return_step,delta_F_recovery,basin_retention,final_F
Lor5D,20,2,add_edge,1,False,33.0249838967775,0.11578947368421053,False,-1,-1.8348288046261523,True,31.190155092151347
Lor5D,20,2,add_edge,2,False,33.0249838967775,0.11578947368421053,False,-1,-2.1719021880602263,True,30.853081708717273
Lor5D,20,2,del_edge,0,False,33.0249838967775,0.11578947368421053,False,-1,-2.7540574334653805,True,30.27092646331212
Lor5D,20,2,del_edge,1,False,33.0249838967775,0.11578947368421053,False,-1,-2.1370647340994076,True,30.88791916267809
Lor5D,20,2,del_edge,2,False,33.0249838967775,0.11578947368421053,False,-1,-3.241170122764437,True,29.783813774013062
Lor5D,20,2,del_node,0,False,33.0249838967775,0.11578947368421053,False,-1,-4.740066809132163,True,28.284917087645336
Lor5D,20,2,del_node,1,False,33.0249838967775,0.11578947368421053,False,-1,-4.956283844945542,True,28.068700051831957
Lor5D,20,2,del_node,2,False,33.0249838967775,0.11578947368421053,False,-1,-6.188275989803117,True,26.836707906974382
KR,20,0,add_edge,0,True,43.65074122529463,0.4105263157894737,True,1,-35.02943782513245,False,8.621303400162187
KR,20,0,add_edge,1,True,43.65074122529463,0.4105263157894737,True,1,-26.00474331350915,False,17.645997911785482
KR,20,0,add_edge,2,True,43.65074122529463,0.4105263157894737,True,1,-29.90090026791431,False,13.749840957380323
KR,20,0,del_edge,0,True,43.65074122529463,0.4105263157894737,True,1,-29.068773821050684,False,14.581967404243946
KR,20,0,del_edge,1,True,43.65074122529463,0.4105263157894737,True,1,-30.793932179117363,False,12.856809046177267
KR,20,0,del_edge,2,True,43.65074122529463,0.4105263157894737,True,1,-28.024930724725102,False,15.625810500569527
KR,20,0,del_node,0,True,43.65074122529463,0.4105263157894737,True,1,-24.68768520238974,False,18.96305602290489
KR,20,0,del_node,1,True,43.65074122529463,0.4105263157894737,True,1,-32.173738297212175,False,11.477002928082458
KR,20,0,del_node,2,True,43.65074122529463,0.4105263157894737,True,1,-26.37676571971486,False,17.27397550557977
KR,20,1,add_edge,0,True,44.17388216782612,0.3684210526315789,True,1,-30.531312325360982,False,13.64256984246514
KR,20,1,add_edge,1,True,44.17388216782612,0.3684210526315789,True,1,-28.57607251292337,False,15.59780965490275
KR,20,1,add_edge,2,True,44.17388216782612,0.3684210526315789,True,1,-20.72880577095979,False,23.44507639686633
KR,20,1,del_edge,0,True,44.17388216782612,0.3684210526315789,True,1,-36.69499743866545,False,7.478884729160665
KR,20,1,del_edge,1,True,44.17388216782612,0.3684210526315789,True,1,-30.63540456885809,False,13.538477598968033
KR,20,1,del_edge,2,True,44.17388216782612,0.3684210526315789,True,1,-27.840420764802353,False,16.33346140302377
KR,20,1,del_node,0,True,44.17388216782612,0.3684210526315789,True,1,-29.66677298077929,False,14.507109187046833
KR,20,1,del_node,1,True,44.17388216782612,0.3684210526315789,True,1,-26.965257040805938,False,17.208625127020184
KR,20,1,del_node,2,True,44.17388216782612,0.3684210526315789,True,1,-35.905976253625795,False,8.267905914200323
KR,20,2,add_edge,0,True,44.48042768407778,0.3631578947368421,True,1,-30.719124278143823,False,13.76130340593396
KR,20,2,add_edge,1,True,44.48042768407778,0.3631578947368421,True,1,-33.62146121595678,False,10.858966468121006
KR,20,2,add_edge,2,True,44.48042768407778,0.3631578947368421,True,1,-33.82357524077908,False,10.656852443298707
KR,20,2,del_edge,0,True,44.48042768407778,0.3631578947368421,True,1,-32.809020089365376,False,11.67140759471241
KR,20,2,del_edge,1,True,44.48042768407778,0.3631578947368421,True,1,-31.079123562971166,False,13.401304121106616
KR,20,2,del_edge,2,True,44.48042768407778,0.3631578947368421,True,1,-22.069061766843276,False,22.411365917234505
KR,20,2,del_node,0,True,44.48042768407778,0.3631578947368421,True,1,-24.954121221745623,False,19.52630646233216
KR,20,2,del_node,1,True,44.48042768407778,0.3631578947368421,True,1,-28.97735709791945,False,15.503070586158328
KR,20,2,del_node,2,True,44.48042768407778,0.3631578947368421,True,1,-28.287420213297448,False,16.193007470780334
