n,gamma,family,action_mode,score_norm_mean,score_norm_std,score_norm_ci_low,score_norm_ci_high,bootstrap_mode,count
16,0.1,transitive_percolation,A2,-0.7964237835048343,0.5413523586817723,-1.3970869258819332,-0.30383102084285557,outer_plus_measurement,6
16,0.1,transitive_percolation,A3,-0.8585288757711115,0.5545128812776337,-1.3142246970021987,-0.3333505469071241,outer_plus_measurement,6
16,0.2,KR_like,A1,-0.19109245300347721,0.1765671190942353,-0.5043837538521131,0.12679502702122517,outer_plus_measurement,6
16,0.2,KR_like,A2,1.183096836407486,0.6829091367370398,0.6149750915715095,1.793823094625901,outer_plus_measurement,6
16,0.2,KR_like,A3,1.149300936874024,0.6737046431355962,0.6375931277538379,1.7370169894780532,outer_plus_measurement,6
16,0.2,absolute_layered,A1,0.5164532897913673,0.37806556929552204,0.24139040044787136,0.755059460012379,outer_plus_measurement,6
16,0.2,absolute_layered,A2,1.4133694748791648,0.3401012036107231,1.121546036081042,1.6403175745772727,outer_plus_measurement,6
16,0.2,absolute_layered,A3,1.3117073543291382,0.3757876877182096,1.0456736741516905,1.5593823196477459,outer_plus_measurement,6
16,0.2,interval_order,A1,0.5544147531203076,0.6211708414974315,0.025285583627433352,1.1274424557212035,outer_plus_measurement,6
16,0.2,interval_order,A2,0.8504545828446224,0.6922209583454355,0.25011226482996596,1.4697663381254038,outer_plus_measurement,6
16,0.2,interval_order,A3,0.8024403604814004,0.7026368052337946,0.20262789388339092,1.3623006685015335,outer_plus_measurement,6
16,0.2,lorentzian_like_2d,A1,0.5309855347035749,0.18625296739644523,0.2254298080431294,0.8772499996462768,outer_plus_measurement,6
16,0.2,lorentzian_like_2d,A2,0.5917616419250765,0.19209741465387975,0.22911052929952547,0.9348544969076228,outer_plus_measurement,6
16,0.2,lorentzian_like_2d,A3,0.5521077769810171,0.19201486403250406,0.12134281058383542,0.9289888420173767,outer_plus_measurement,6
16,0.2,lorentzian_like_3d,A1,-0.8377616086514745,0.2996949804596379,-1.1978559682722207,-0.4826339722822359,outer_plus_measurement,6
16,0.2,lorentzian_like_3d,A2,0.5537957988008176,0.743518680134168,-0.15724466052832847,1.2822477523525946,outer_plus_measurement,6
16,0.2,lorentzian_like_3d,A3,0.4966102034532853,0.7242656099408773,-0.14859190641109887,1.0889251374830984,outer_plus_measurement,6
16,0.2,multi_layer_random,A1,-0.2500530078922754,0.49886724353970346,-0.7172878956264813,0.25914192778580053,outer_plus_measurement,6
16,0.2,multi_layer_random,A2,0.09024695972622487,0.26823483078985744,-0.323026538847627,0.49334966749987824,outer_plus_measurement,6
16,0.2,multi_layer_random,A3,0.04703937205947761,0.26584697026353354,-0.29793458354929026,0.4994233522506044,outer_plus_measurement,6
16,0.2,transitive_percolation,A1,-1.6988212364640223,0.6502209311114232,-2.276624715241185,-1.121146949171646,outer_plus_measurement,6
16,0.2,transitive_percolation,A2,0.0665848215850051,1.3633925635622808,-0.7863153153365551,1.2395572958279542,outer_plus_measurement,6
16,0.2,transitive_percolation,A3,-0.05762536294754913,1.340175999677783,-0.9127853593249154,1.127943611495889,outer_plus_measurement,6
16,0.4,KR_like,A1,-0.32089558587191713,0.186258454798514,-0.6724982646067033,0.010136275539215254,outer_plus_measurement,6
16,0.4,KR_like,A2,2.4274829929500097,1.2372712106239003,1.4132538197888078,3.2832693752340747,outer_plus_measurement,6
16,0.4,KR_like,A3,2.359891193883085,1.21953452188398,1.4861657651539872,3.308969302216172,outer_plus_measurement,6
16,0.4,absolute_layered,A1,0.4545163779394921,0.34263092921596666,0.1633157990573938,0.6764992893404297,outer_plus_measurement,6
16,0.4,absolute_layered,A2,2.248348748115087,0.2859354827448925,2.020981565704681,2.4434715388507295,outer_plus_measurement,6
16,0.4,absolute_layered,A3,2.0450245070150337,0.3536279560741744,1.7809053794417466,2.3086211028882886,outer_plus_measurement,6
16,0.4,interval_order,A1,0.4388299430816276,0.6108564878058057,-0.031206369750134005,0.8850209275862315,outer_plus_measurement,6
16,0.4,interval_order,A2,1.030909602530257,0.7550691185741847,0.4358880214826994,1.6810537387239237,outer_plus_measurement,6
16,0.4,interval_order,A3,0.9348811578038131,0.7757767053009434,0.31938748994578703,1.6067419936219631,outer_plus_measurement,6
16,0.4,lorentzian_like_2d,A1,0.4070403672457323,0.18653020466729905,0.08310432762263632,0.819863402309062,outer_plus_measurement,6
