n,family,sample_id,gamma,beta,action_mode,log_H_mean,log_H_std,penalty_neutral,penalty_geometric,penalty_effective,score,score_per_node,score_per_nlogn,log_H_norm,penalty_norm,log_H_norm_scale,penalty_norm_scale,score_norm,score_norm_std_est,normalization_method,normalization_group
12,absolute_layered,2,0.0,1.0,A1,8.147867129923947,0.0,0.12919560185185186,2.7230079504447744,0.12919560185185186,-8.147867129923947,-0.6789889274936622,-0.2732452454709275,-1.9908289861829478,-0.6648234423427137,2.1580824009604482,1.0974676587417105,1.9908289861829478,0.0,robust_zscore,n
12,absolute_layered,2,0.0,1.0,A2,8.147867129923947,0.0,0.12919560185185186,2.7230079504447744,2.8522035522966265,-8.147867129923947,-0.6789889274936622,-0.2732452454709275,-1.9908289861829478,1.8163503113939654,2.1580824009604482,1.0974676587417105,1.9908289861829478,0.0,robust_zscore,n
12,absolute_layered,2,0.0,1.0,A3,8.147867129923947,0.0,0.12919560185185186,2.7230079504447744,2.7230079504447744,-8.147867129923947,-0.6789889274936622,-0.2732452454709275,-1.9908289861829478,1.6986287541136535,2.1580824009604482,1.0974676587417105,1.9908289861829478,0.0,robust_zscore,n
12,absolute_layered,2,0.1,1.0,A1,8.147867129923947,0.0,0.12919560185185186,2.7230079504447744,0.12919560185185186,-8.134947569738761,-0.6779122974782301,-0.2728119776797515,-1.9908289861829478,-0.6648234423427137,2.1580824009604482,1.0974676587417105,1.9243466419486763,0.0,robust_zscore,n
12,absolute_layered,2,0.1,1.0,A2,8.147867129923947,0.0,0.12919560185185186,2.7230079504447744,2.8522035522966265,-7.8626467746942845,-0.655220564557857,-0.2636801525778673,-1.9908289861829478,1.8163503113939654,2.1580824009604482,1.0974676587417105,2.172464017322344,0.0,robust_zscore,n
12,absolute_layered,2,0.1,1.0,A3,8.147867129923947,0.0,0.12919560185185186,2.7230079504447744,2.7230079504447744,-7.875566334879469,-0.6562971945732891,-0.26411342036904323,-1.9908289861829478,1.6986287541136535,2.1580824009604482,1.0974676587417105,2.160691861594313,0.0,robust_zscore,n
12,absolute_layered,2,0.2,1.0,A1,8.147867129923947,0.0,0.12919560185185186,2.7230079504447744,0.12919560185185186,-8.122028009553576,-0.676835667462798,-0.27237870988857554,-1.9908289861829478,-0.6648234423427137,2.1580824009604482,1.0974676587417105,1.857864297714405,0.0,robust_zscore,n
12,absolute_layered,2,0.2,1.0,A2,8.147867129923947,0.0,0.12919560185185186,2.7230079504447744,2.8522035522966265,-7.577426419464621,-0.6314522016220517,-0.2541150596848071,-1.9908289861829478,1.8163503113939654,2.1580824009604482,1.0974676587417105,2.354099048461741,0.0,robust_zscore,n
12,absolute_layered,2,0.2,1.0,A3,8.147867129923947,0.0,0.12919560185185186,2.7230079504447744,2.7230079504447744,-7.603265539834992,-0.633605461652916,-0.254981595267159,-1.9908289861829478,1.6986287541136535,2.1580824009604482,1.0974676587417105,2.3305547370056785,0.0,robust_zscore,n
12,absolute_layered,2,0.4,1.0,A1,8.147867129923947,0.0,0.12919560185185186,2.7230079504447744,0.12919560185185186,-8.096188889183207,-0.6746824074319339,-0.27151217430622365,-1.9908289861829478,-0.6648234423427137,2.1580824009604482,1.0974676587417105,1.7248996092458624,0.0,robust_zscore,n
12,absolute_layered,2,0.4,1.0,A2,8.147867129923947,0.0,0.12919560185185186,2.7230079504447744,2.8522035522966265,-7.0069857090052965,-0.5839154757504413,-0.23498487389868672,-1.9908289861829478,1.8163503113939654,2.1580824009604482,1.0974676587417105,2.7173691107405338,0.0,robust_zscore,n
12,absolute_layered,2,0.4,1.0,A3,8.147867129923947,0.0,0.12919560185185186,2.7230079504447744,2.7230079504447744,-7.0586639497460375,-0.5882219958121698,-0.23671794506339056,-1.9908289861829478,1.6986287541136535,2.1580824009604482,1.0974676587417105,2.670280487828409,0.0,robust_zscore,n
12,absolute_layered,3,0.0,1.0,A1,12.801827480081469,0.0,0.4855324074074075,1.6448540762019501,0.4855324074074075,-12.801827480081469,-1.0668189566734558,-0.42931953068115103,0.16569680175095633,-0.3401334136961204,2.1580824009604482,1.0974676587417105,-0.16569680175095633,0.0,robust_zscore,n
12,absolute_layered,3,0.0,1.0,A2,12.801827480081469,0.0,0.4855324074074075,1.6448540762019501,2.1303864836093576,-12.801827480081469,-1.0668189566734558,-0.42931953068115103,0.16569680175095633,1.1586388399553809,2.1580824009604482,1.0974676587417105,-0.16569680175095633,0.0,robust_zscore,n
