d,N,hubble,rep,R_dS,R_hat,ratio,flat_prefactor,flat_r2,n_causal_pairs,intercept
2,256,2.0,5,8.0,1275.3000020197956,159.41250025247444,0.640038122572075,0.3192199634869237,5863,1.5946158933311463
2,256,2.0,6,8.0,1173.9330680801977,146.7416335100247,0.6758209316580079,0.36334835945314703,6473,1.542082659279512
2,256,2.0,7,8.0,1665.7630333741658,208.22037917177073,0.9151709358570924,0.3868709441860718,5727,1.724217750666424
2,256,2.0,8,8.0,1414.5585168678354,176.81981460847942,0.61327857176139,0.2639572823260856,5877,1.7803836884270892
2,256,2.0,9,8.0,1443.7699778320512,180.4712472290064,0.7762202306010939,0.39955435820892227,5763,1.6060638173535866
2,512,0.0,0,0.0,-1.741346684112926,nan,0.4875691711221884,0.9349648769227863,66691,0.48319729785276316
2,512,0.0,1,0.0,2.360505737651922,nan,0.5035251315047884,0.9258496434187835,64066,0.509923755357962
2,512,0.0,2,0.0,-0.22981046324026508,nan,0.4841445960108274,0.9300380880568915,64525,0.48315082063927406
2,512,0.0,3,0.0,14.125121224369119,nan,0.5142190595131048,0.9237992369106515,61565,0.544911647430226
2,512,0.0,4,0.0,3.9152774191440125,nan,0.4811803287799495,0.9369300080761773,67213,0.49434486444854764
2,512,0.0,5,0.0,-0.17822161710530615,nan,0.48541128079119267,0.9419304818888512,67338,0.4865598426092444
2,512,0.0,6,0.0,-0.5154457727240765,nan,0.4759382122020005,0.9366542639230867,64337,0.47716333395965316
2,512,0.0,7,0.0,12.265492100343018,nan,0.4816446497715659,0.9334337251356095,67780,0.5173322700511065
2,512,0.0,8,0.0,7.986023130663975,nan,0.48047333848629564,0.9374651540542414,64378,0.5012447415534127
2,512,0.0,9,0.0,5.122945284280667,nan,0.4780295155118126,0.9389114787348645,67906,0.4946073021596875
2,512,0.25,0,0.125,-4.216692426862641,-33.73353941490113,0.4284644326675478,0.6494803753395026,56195,0.41738125629233835
2,512,0.25,1,0.125,-0.5967949323551824,-4.7743594588414595,0.3877366869918859,0.6648122150577966,59353,0.38540907368295363
2,512,0.25,2,0.125,2.8678303229443256,22.942642583554605,0.3695010612683285,0.6508121408143999,59755,0.37819386407473227
2,512,0.25,3,0.125,-0.2066620568248674,-1.6532964545989393,0.39732662391870305,0.6482237307803891,57440,0.3958613272447203
2,512,0.25,4,0.125,1.3334603241091658,10.667682592873327,0.40670544465874514,0.6385861030689268,58705,0.4094473537159023
2,512,0.25,5,0.125,-2.0350488204340085,-16.280390563472068,0.4147208547471109,0.6336922466638787,57432,0.40866713815723693
