d,N,p_frw,rep,t_center,H_local,n_causal_pairs,w_max_ratio,n_layers,layer_ratio,mean_layer_width,layer_width_std,layer_width_cv,max_layer_width_ratio,layer_entropy
3,512,2.0,6,0.2,10.0,74135,nan,24.0,0.046875,21.333333333333332,13.58512258154322,0.6368026210098385,0.08984375,2.960889558100364
3,512,2.0,7,0.2,10.0,74874,nan,26.0,0.05078125,19.692307692307693,14.630761142115372,0.7429683392480462,0.1015625,2.978809426606148
3,512,2.0,0,0.4,5.0,34196,nan,13.0,0.025390625,39.38461538461539,22.53045276453955,0.572062277224637,0.154296875,2.3703510246552795
3,512,2.0,1,0.4,5.0,33496,nan,12.0,0.0234375,42.666666666666664,20.17148702720969,0.4727692272002271,0.138671875,2.345026054159308
3,512,2.0,2,0.4,5.0,32633,nan,11.0,0.021484375,46.54545454545455,18.816644645166665,0.40426384979850255,0.15234375,2.3043197310271006
3,512,2.0,3,0.4,5.0,29340,nan,12.0,0.0234375,42.666666666666664,26.335442953471574,0.61723694422199,0.177734375,2.248051982131273
3,512,2.0,4,0.4,5.0,31339,nan,11.0,0.021484375,46.54545454545455,21.393982316035576,0.4596363388210768,0.16796875,2.265610313884563
3,512,2.0,5,0.4,5.0,31812,nan,11.0,0.021484375,46.54545454545455,20.53539576776749,0.4411901434481297,0.1484375,2.2713660724975413
3,512,2.0,6,0.4,5.0,31640,nan,11.0,0.021484375,46.54545454545455,22.29294073494052,0.4789498986022377,0.16015625,2.2702001198374866
3,512,2.0,7,0.4,5.0,31511,nan,12.0,0.0234375,42.666666666666664,22.219860985663754,0.5207779918514943,0.162109375,2.321601112377576
3,512,2.0,0,0.6,3.3333333333333335,9606,nan,8.0,0.015625,64.0,41.81805830021284,0.6534071609408256,0.22265625,1.7766817513845683
3,512,2.0,1,0.6,3.3333333333333335,9589,nan,9.0,0.017578125,56.888888888888886,32.78700435112954,0.576334060859699,0.1953125,1.9881540350055822
3,512,2.0,2,0.6,3.3333333333333335,9398,nan,8.0,0.015625,64.0,33.84892908202562,0.5288895169066503,0.203125,1.8889125468162435
3,512,2.0,3,0.6,3.3333333333333335,9468,nan,7.0,0.013671875,73.14285714285714,26.264743187282026,0.35908828576362145,0.197265625,1.866679820319667
3,512,2.0,4,0.6,3.3333333333333335,9929,nan,7.0,0.013671875,73.14285714285714,33.33136048583578,0.4557021941422861,0.228515625,1.8087802003451292
3,512,2.0,5,0.6,3.3333333333333335,9357,nan,8.0,0.015625,64.0,38.44801685392889,0.6007502633426389,0.240234375,1.8338266574014483
3,512,2.0,6,0.6,3.3333333333333335,9211,nan,9.0,0.017578125,56.888888888888886,37.227362829105644,0.6543872372303727,0.189453125,1.9139320734914302
3,512,2.0,7,0.6,3.3333333333333335,10374,nan,8.0,0.015625,64.0,33.25657829663178,0.5196340358848716,0.19921875,1.890894341545689
3,512,2.0,0,0.8,2.5,3417,nan,5.0,0.009765625,102.4,49.09012120579863,0.47939571490037725,0.306640625,1.4506938329268118
3,512,2.0,1,0.8,2.5,3446,nan,7.0,0.013671875,73.14285714285714,52.15205398346145,0.713016363055137,0.267578125,1.6106920356705179
3,512,2.0,2,0.8,2.5,3660,nan,6.0,0.01171875,85.33333333333333,53.80107392567137,0.6304813350664614,0.267578125,1.5174865883607898
3,512,2.0,3,0.8,2.5,3503,nan,6.0,0.01171875,85.33333333333333,49.23639123882072,0.5769889598299304,0.283203125,1.5803088832386256
3,512,2.0,4,0.8,2.5,3342,nan,5.0,0.009765625,102.4,51.17264894452895,0.4997328998489155,0.3046875,1.4331479235281754
3,512,2.0,5,0.8,2.5,3569,nan,5.0,0.009765625,102.4,47.86063100294437,0.4673889746381286,0.30078125,1.4668211969487626
3,512,2.0,6,0.8,2.5,3581,nan,6.0,0.01171875,85.33333333333333,50.45019546267608,0.5912132280782353,0.265625,1.5519748477064845
3,512,2.0,7,0.8,2.5,3785,nan,7.0,0.013671875,73.14285714285714,58.46226761505131,0.7992888150495296,0.29296875,1.549745225980916
4,128,0.5,0,0.2,2.5,111,0.71875,3.0,0.0234375,42.666666666666664,24.796953217863056,0.5811785910436654,0.53125,0.889337666912259
4,128,0.5,1,0.2,2.5,69,0.78125,3.0,0.0234375,42.666666666666664,33.06895153396242,0.7750535515772442,0.6484375,0.7123297187394554
4,128,0.5,2,0.2,2.5,98,0.734375,3.0,0.0234375,42.666666666666664,29.044027881055953,0.6807194034622489,0.578125,0.7922869466305903
4,128,0.5,3,0.2,2.5,90,0.78125,3.0,0.0234375,42.666666666666664,28.33529404980455,0.6641084542922941,0.5859375,0.8245372747714581
4,128,0.5,4,0.2,2.5,111,0.6875,3.0,0.0234375,42.666666666666664,29.48822740612863,0.6911303298311398,0.6015625,0.8001731445180349
4,128,0.5,5,0.2,2.5,128,0.6796875,3.0,0.0234375,42.666666666666664,27.010286106510527,0.6330535806213405,0.5234375,0.8271764378060735
4,128,0.5,6,0.2,2.5,113,0.6953125,3.0,0.0234375,42.666666666666664,28.110891523077353,0.6588490200721255,0.546875,0.8024600849945741
4,128,0.5,7,0.2,2.5,127,0.6875,3.0,0.0234375,42.666666666666664,29.48822740612863,0.6911303298311398,0.5546875,0.754843616897436
4,128,0.5,0,0.4,1.25,40,0.8359375,3.0,0.0234375,42.666666666666664,42.49182927993987,0.9959022487485908,0.7890625,0.5486108718139474
4,128,0.5,1,0.4,1.25,54,0.8046875,3.0,0.0234375,42.666666666666664,39.96943276499625,0.9367835804295996,0.7578125,0.6115237143449627
4,128,0.5,2,0.4,1.25,53,0.765625,3.0,0.0234375,42.666666666666664,38.05551500403354,0.891926132907036,0.7265625,0.6221239303242868
4,128,0.5,3,0.4,1.25,58,0.765625,2.0,0.015625,64.0,25.0,0.390625,0.6953125,0.6147838490351121
4,128,0.5,4,0.4,1.25,55,0.78125,3.0,0.0234375,42.666666666666664,37.77418283548817,0.885332410206754,0.7265625,0.6465396642886285
4,128,0.5,5,0.4,1.25,55,0.796875,3.0,0.0234375,42.666666666666664,38.57748335781148,0.9041597661987066,0.734375,0.614104802499506
4,128,0.5,6,0.4,1.25,60,0.7734375,2.0,0.015625,64.0,23.0,0.359375,0.6796875,0.6271047869053563
4,128,0.5,7,0.4,1.25,45,0.8125,3.0,0.0234375,42.666666666666664,40.202266381663385,0.9422406183202356,0.7578125,0.5881014641954547
4,128,0.5,0,0.6,0.8333333333333334,26,0.84375,2.0,0.015625,64.0,43.0,0.671875,0.8359375,0.4463454476726184
4,128,0.5,1,0.6,0.8333333333333334,31,0.84375,2.0,0.015625,64.0,39.0,0.609375,0.8046875,0.4938350966590116
4,128,0.5,2,0.6,0.8333333333333334,32,0.84375,2.0,0.015625,64.0,42.0,0.65625,0.828125,0.45884684243710105
4,128,0.5,3,0.6,0.8333333333333334,36,0.8203125,2.0,0.015625,64.0,37.0,0.578125,0.7890625,0.5151961421767727
4,128,0.5,4,0.6,0.8333333333333334,32,0.8203125,2.0,0.015625,64.0,37.0,0.578125,0.7890625,0.5151961421767727
4,128,0.5,5,0.6,0.8333333333333334,31,0.8671875,3.0,0.0234375,42.666666666666664,46.14710777021195,1.0815728383643428,0.8359375,0.47775424236880637
4,128,0.5,6,0.6,0.8333333333333334,21,0.8671875,2.0,0.015625,64.0,46.0,0.71875,0.859375,0.40609642111261135
4,128,0.5,7,0.6,0.8333333333333334,30,0.84375,2.0,0.015625,64.0,39.0,0.609375,0.8046875,0.4938350966590116
4,128,0.5,0,0.8,0.625,22,0.859375,2.0,0.015625,64.0,45.0,0.703125,0.8515625,0.41998917198884345
4,128,0.5,1,0.8,0.625,26,0.8359375,2.0,0.015625,64.0,42.0,0.65625,0.828125,0.45884684243710105
4,128,0.5,2,0.8,0.625,20,0.890625,2.0,0.015625,64.0,47.0,0.734375,0.8671875,0.39169839521161126
4,128,0.5,3,0.8,0.625,19,0.890625,3.0,0.0234375,42.666666666666664,49.35810189039103,1.15683051305604,0.875,0.4059941185947442
4,128,0.5,4,0.8,0.625,14,0.90625,2.0,0.015625,64.0,51.0,0.796875,0.8984375,0.32850263572607236
4,128,0.5,5,0.8,0.625,18,0.890625,2.0,0.015625,64.0,49.0,0.765625,0.8828125,0.3612835722709638
4,128,0.5,6,0.8,0.625,10,0.9375,2.0,0.015625,64.0,54.0,0.84375,0.921875,0.27416591535017265
4,128,0.5,7,0.8,0.625,19,0.90625,2.0,0.015625,64.0,48.0,0.75,0.875,0.37677016125643675
4,128,1.0,0,0.2,5.0,380,0.5859375,4.0,0.03125,32.0,19.27433526739638,0.6023229771061369,0.421875,1.1175319587108121
4,128,1.0,1,0.2,5.0,379,0.65625,4.0,0.03125,32.0,22.438805672316875,0.7012126772599023,0.46875,1.063253547147169
4,128,1.0,2,0.2,5.0,488,0.6015625,4.0,0.03125,32.0,17.7341478509682,0.5541921203427562,0.40625,1.206255667219332
4,128,1.0,3,0.2,5.0,560,0.5625,4.0,0.03125,32.0,15.604486534327235,0.4876402041977261,0.3828125,1.2429019047136123
4,128,1.0,4,0.2,5.0,580,0.625,4.0,0.03125,32.0,20.149441679609886,0.6296700524878089,0.453125,1.1465123892913043
4,128,1.0,5,0.2,5.0,722,0.578125,4.0,0.03125,32.0,15.264337522473747,0.4770105475773046,0.3984375,1.2611841262141146
4,128,1.0,6,0.2,5.0,730,0.5546875,4.0,0.03125,32.0,16.186414056238647,0.5058254392574577,0.421875,1.2521698697761232
4,128,1.0,7,0.2,5.0,517,0.640625,3.0,0.0234375,42.666666666666664,9.977753031397176,0.23385358667337133,0.4375,1.0717300941124526
4,128,1.0,0,0.4,2.5,133,0.6953125,3.0,0.0234375,42.666666666666664,26.737406173540638,0.6266579571923587,0.5390625,0.8416445057099164
4,128,1.0,1,0.4,2.5,146,0.7421875,3.0,0.0234375,42.666666666666664,24.526629518862872,0.5748428793483487,0.4765625,0.8834869261192413
4,128,1.0,2,0.4,2.5,148,0.65625,3.0,0.0234375,42.666666666666664,27.535835237417842,0.6453711383769807,0.515625,0.8085295996233987
4,128,1.0,3,0.4,2.5,182,0.6484375,3.0,0.0234375,42.666666666666664,23.098821518760552,0.5413786293459505,0.4609375,0.9131609724288723
4,128,1.0,4,0.4,2.5,161,0.640625,4.0,0.03125,32.0,27.721832551258224,0.8663072672268195,0.4921875,0.9217746797221671
4,128,1.0,5,0.4,2.5,163,0.6640625,3.0,0.0234375,42.666666666666664,25.381533094401966,0.5948796819000461,0.5,0.8657504932557456
4,128,1.0,6,0.4,2.5,120,0.75,3.0,0.0234375,42.666666666666664,25.616834742454465,0.6003945642762766,0.515625,0.8634215982562017
4,128,1.0,7,0.4,2.5,127,0.7109375,4.0,0.03125,32.0,30.01666203960727,0.9380206887377271,0.5859375,0.8775553295580948
4,128,1.0,0,0.6,1.6666666666666667,50,0.78125,3.0,0.0234375,42.666666666666664,38.852999312222416,0.9106171713802129,0.7421875,0.6297005576523451
4,128,1.0,1,0.6,1.6666666666666667,64,0.7578125,2.0,0.015625,64.0,17.0,0.265625,0.6328125,0.6574418357255525
4,128,1.0,2,0.6,1.6666666666666667,61,0.7578125,3.0,0.0234375,42.666666666666664,35.92894221778438,0.8420845832293214,0.703125,0.6901873783894791
4,128,1.0,3,0.6,1.6666666666666667,60,0.796875,3.0,0.0234375,42.666666666666664,36.55437350334734,0.8567431289847034,0.703125,0.6443206303449284
4,128,1.0,4,0.6,1.6666666666666667,67,0.7578125,2.0,0.015625,64.0,23.0,0.359375,0.6796875,0.6271047869053563
4,128,1.0,5,0.6,1.6666666666666667,46,0.828125,3.0,0.0234375,42.666666666666664,38.30868772948971,0.8978598686599152,0.734375,0.6382837577939022
4,128,1.0,6,0.6,1.6666666666666667,32,0.859375,3.0,0.0234375,42.666666666666664,43.683202975768864,1.0238250697445828,0.8046875,0.5266366880133423
4,128,1.0,7,0.6,1.6666666666666667,51,0.7890625,2.0,0.015625,64.0,26.0,0.40625,0.703125,0.6081931982998787
4,128,1.0,0,0.8,1.25,29,0.8515625,2.0,0.015625,64.0,42.0,0.65625,0.828125,0.45884684243710105
4,128,1.0,1,0.8,1.25,31,0.8359375,2.0,0.015625,64.0,38.0,0.59375,0.796875,0.5047041940481001
4,128,1.0,2,0.8,1.25,30,0.8359375,2.0,0.015625,64.0,38.0,0.59375,0.796875,0.5047041940481001
4,128,1.0,3,0.8,1.25,24,0.875,3.0,0.0234375,42.666666666666664,47.41542177627679,1.1112989478814872,0.8515625,0.4505958045047138
4,128,1.0,4,0.8,1.25,16,0.890625,2.0,0.015625,64.0,49.0,0.765625,0.8828125,0.3612835722709638
4,128,1.0,5,0.8,1.25,24,0.8515625,2.0,0.015625,64.0,43.0,0.671875,0.8359375,0.4463454476726184
4,128,1.0,6,0.8,1.25,16,0.90625,2.0,0.015625,64.0,48.0,0.75,0.875,0.37677016125643675
4,128,1.0,7,0.8,1.25,22,0.90625,2.0,0.015625,64.0,47.0,0.734375,0.8671875,0.39169839521161126
4,128,1.5,0,0.2,7.5,1761,0.4609375,6.0,0.046875,21.333333333333332,13.888444437333106,0.6510208329999894,0.296875,1.5551966229671685
4,128,1.5,1,0.2,7.5,1414,0.5078125,6.0,0.046875,21.333333333333332,15.691469727919761,0.7355376434962388,0.3203125,1.4805720374130764
4,128,1.5,2,0.2,7.5,1227,0.4921875,5.0,0.0390625,25.6,17.281203661782357,0.6750470180383733,0.375,1.3433872870215022
4,128,1.5,3,0.2,7.5,2022,0.46875,6.0,0.046875,21.333333333333332,10.826921179274477,0.5075119302784912,0.3046875,1.6652066133839618
4,128,1.5,4,0.2,7.5,1352,0.5,5.0,0.0390625,25.6,16.668533228811707,0.6511145792504572,0.359375,1.3909127627813027
4,128,1.5,5,0.2,7.5,1749,0.453125,6.0,0.046875,21.333333333333332,14.862331206405303,0.6966717753002486,0.3515625,1.5175038988226426
4,128,1.5,6,0.2,7.5,1719,0.46875,6.0,0.046875,21.333333333333332,12.297244497131144,0.5764333358030225,0.2734375,1.6089057710169676
4,128,1.5,7,0.2,7.5,1386,0.5234375,5.0,0.0390625,25.6,15.704776343520463,0.613467825918768,0.4140625,1.4199125319190076
4,128,1.5,0,0.4,3.75,340,0.6328125,3.0,0.0234375,42.666666666666664,12.364824660660938,0.28980057798424075,0.46875,1.0585075732372948
4,128,1.5,1,0.4,3.75,416,0.6015625,4.0,0.03125,32.0,18.207141456033124,0.5689731705010351,0.4296875,1.177952587190364
4,128,1.5,2,0.4,3.75,378,0.609375,4.0,0.03125,32.0,22.52776065213762,0.7039925203793006,0.5078125,1.1095021760329726
4,128,1.5,3,0.4,3.75,450,0.578125,3.0,0.0234375,42.666666666666664,7.845734863959881,0.1838844108740597,0.4140625,1.0818882014970503
4,128,1.5,4,0.4,3.75,466,0.5625,4.0,0.03125,32.0,20.96425529323663,0.6551329779136447,0.46875,1.1105187977038435
4,128,1.5,5,0.4,3.75,496,0.609375,4.0,0.03125,32.0,18.867962264113206,0.5896238207535377,0.421875,1.141749289059126
4,128,1.5,6,0.4,3.75,338,0.6328125,3.0,0.0234375,42.666666666666664,17.594190960528863,0.4123638506373952,0.5234375,1.0171701261080333
4,128,1.5,7,0.4,3.75,321,0.609375,4.0,0.03125,32.0,22.192341021172147,0.6935106569116296,0.4765625,1.0982948581066512
4,128,1.5,0,0.6,2.5,102,0.6875,3.0,0.0234375,42.666666666666664,30.12566274052001,0.7060702204809378,0.578125,0.7477194465410024
4,128,1.5,1,0.6,2.5,118,0.6875,3.0,0.0234375,42.666666666666664,27.523727137790686,0.6450873547919692,0.546875,0.8218167645142416
4,128,1.5,2,0.6,2.5,112,0.6875,4.0,0.03125,32.0,29.180472922829747,0.9118897788384296,0.5390625,0.8804007404913871
4,128,1.5,3,0.6,2.5,115,0.7109375,3.0,0.0234375,42.666666666666664,30.09245014211298,0.705291800205773,0.5546875,0.7264836549266347
4,128,1.5,4,0.6,2.5,78,0.7890625,3.0,0.0234375,42.666666666666664,29.634814361190493,0.6945659615904022,0.59375,0.7856352652491524
4,128,1.5,5,0.6,2.5,75,0.7578125,3.0,0.0234375,42.666666666666664,34.34465832637669,0.8049529295244536,0.671875,0.6956604201424375
4,128,1.5,6,0.6,2.5,66,0.7890625,2.0,0.015625,64.0,21.0,0.328125,0.6640625,0.6383040000407103
4,128,1.5,7,0.6,2.5,101,0.7109375,3.0,0.0234375,42.666666666666664,30.466739606039603,0.7140642095165532,0.5703125,0.7222749692453722
4,128,1.5,0,0.8,1.875,33,0.8515625,2.0,0.015625,64.0,42.0,0.65625,0.828125,0.45884684243710105
4,128,1.5,1,0.8,1.875,35,0.8515625,2.0,0.015625,64.0,37.0,0.578125,0.7890625,0.5151961421767727
4,128,1.5,2,0.8,1.875,42,0.8125,3.0,0.0234375,42.666666666666664,39.96943276499625,0.9367835804295996,0.7578125,0.6115237143449627
4,128,1.5,3,0.8,1.875,29,0.8515625,3.0,0.0234375,42.666666666666664,44.902363214225396,1.0523991378334079,0.8203125,0.5030554925100632
4,128,1.5,4,0.8,1.875,23,0.875,2.0,0.015625,64.0,46.0,0.71875,0.859375,0.40609642111261135
4,128,1.5,5,0.8,1.875,32,0.8203125,2.0,0.015625,64.0,36.0,0.5625,0.78125,0.5253213195155949
4,128,1.5,6,0.8,1.875,16,0.9140625,2.0,0.015625,64.0,49.0,0.765625,0.8828125,0.3612835722709638
4,128,1.5,7,0.8,1.875,30,0.875,2.0,0.015625,64.0,41.0,0.640625,0.8203125,0.4709192972562547
4,128,2.0,0,0.2,10.0,3287,0.3828125,9.0,0.0703125,14.222222222222221,10.952196915868097,0.7700763456469756,0.28125,1.8665224963059617
4,128,2.0,1,0.2,10.0,2662,0.390625,10.0,0.078125,12.8,11.373653766490346,0.8885667005070582,0.2421875,1.9052910438854487
4,128,2.0,2,0.2,10.0,2708,0.390625,8.0,0.0625,16.0,10.712142642814275,0.6695089151758922,0.25,1.8196483064072222
4,128,2.0,3,0.2,10.0,3556,0.40625,9.0,0.0703125,14.222222222222221,11.272166091531021,0.792574178310775,0.2890625,1.8695281158187926
4,128,2.0,4,0.2,10.0,2670,0.4140625,8.0,0.0625,16.0,12.338962679253067,0.7711851674533167,0.2734375,1.7569233814842788
4,128,2.0,5,0.2,10.0,3191,0.3515625,9.0,0.0703125,14.222222222222221,10.325564582656837,0.7260162597180588,0.2265625,1.888662714079113
4,128,2.0,6,0.2,10.0,3003,0.390625,8.0,0.0625,16.0,11.113055385446435,0.6945659615904022,0.265625,1.8203681771863534
4,128,2.0,7,0.2,10.0,2536,0.375,8.0,0.0625,16.0,10.988630487917955,0.6867894054948722,0.2734375,1.809452995255356
4,128,2.0,0,0.4,5.0,803,0.5234375,5.0,0.0390625,25.6,17.499714283381884,0.6835825891946048,0.4140625,1.324862635470216
4,128,2.0,1,0.4,5.0,912,0.5390625,5.0,0.0390625,25.6,16.29232948353304,0.6364191204505094,0.34375,1.3479916492121737
4,128,2.0,2,0.4,5.0,935,0.5390625,4.0,0.03125,32.0,13.435028842544403,0.4198446513295126,0.40625,1.299277537622896
4,128,2.0,3,0.4,5.0,1087,0.5078125,5.0,0.0390625,25.6,18.958902921846505,0.7405821453846291,0.453125,1.3021843596416727
4,128,2.0,4,0.4,5.0,1241,0.4921875,5.0,0.0390625,25.6,15.47384890710776,0.6044472229338969,0.375,1.3679110115583821
4,128,2.0,5,0.4,5.0,966,0.5625,5.0,0.0390625,25.6,13.821722034536798,0.5399110169740936,0.3359375,1.4231827143071807
4,128,2.0,6,0.4,5.0,821,0.5859375,5.0,0.0390625,25.6,21.17167919651155,0.8270187186137324,0.453125,1.2295435736189149
4,128,2.0,7,0.4,5.0,860,0.546875,5.0,0.0390625,25.6,15.344054223053305,0.5993771180880197,0.375,1.3961024657595704
4,128,2.0,0,0.6,3.3333333333333335,163,0.7109375,3.0,0.0234375,42.666666666666664,26.157641755751268,0.6130697286504204,0.5390625,0.8579725043349897
4,128,2.0,1,0.6,3.3333333333333335,187,0.6484375,3.0,0.0234375,42.666666666666664,22.395436042987765,0.5248930322575258,0.4609375,0.9265829842093685
4,128,2.0,2,0.6,3.3333333333333335,216,0.640625,4.0,0.03125,32.0,25.836021365527625,0.8073756676727383,0.5,0.9839520666272243
4,128,2.0,3,0.6,3.3333333333333335,221,0.65625,3.0,0.0234375,42.666666666666664,19.567546828585563,0.45861437879497413,0.4453125,0.973167998573751
4,128,2.0,4,0.6,3.3333333333333335,114,0.7265625,3.0,0.0234375,42.666666666666664,25.223445883190152,0.5911745128872692,0.4765625,0.8673009632064513
4,128,2.0,5,0.6,3.3333333333333335,137,0.6796875,3.0,0.0234375,42.666666666666664,26.04269997949948,0.6103757807695191,0.5,0.8487117579658698
4,128,2.0,6,0.6,3.3333333333333335,115,0.8125,2.0,0.015625,64.0,2.0,0.03125,0.515625,0.6926588198060253
4,128,2.0,7,0.6,3.3333333333333335,200,0.671875,4.0,0.03125,32.0,26.086394921491163,0.8151998412965988,0.4921875,0.9746783816824547
4,128,2.0,0,0.8,2.5,47,0.8046875,3.0,0.0234375,42.666666666666664,37.50851755120281,0.8791058801063159,0.7265625,0.6666307434598642
4,128,2.0,1,0.8,2.5,44,0.796875,2.0,0.015625,64.0,31.0,0.484375,0.7421875,0.5707564027442638
4,128,2.0,2,0.8,2.5,42,0.84375,3.0,0.0234375,42.666666666666664,38.05551500403354,0.891926132907036,0.7265625,0.6221239303242868
4,128,2.0,3,0.8,2.5,23,0.8828125,2.0,0.015625,64.0,42.0,0.65625,0.828125,0.45884684243710105
4,128,2.0,4,0.8,2.5,27,0.875,2.0,0.015625,64.0,43.0,0.671875,0.8359375,0.4463454476726184
4,128,2.0,5,0.8,2.5,41,0.8125,2.0,0.015625,64.0,29.0,0.453125,0.7265625,0.586647959111943
4,128,2.0,6,0.8,2.5,27,0.84375,2.0,0.015625,64.0,40.0,0.625,0.8125,0.48257756517701206
4,128,2.0,7,0.8,2.5,27,0.875,3.0,0.0234375,42.666666666666664,46.14710777021195,1.0815728383643428,0.8359375,0.47775424236880637
4,256,0.5,0,0.2,2.5,444,0.63671875,4.0,0.015625,64.0,45.754781170933384,0.7149184557958341,0.44140625,1.0860676239157432
4,256,0.5,1,0.2,2.5,414,0.65625,3.0,0.01171875,85.33333333333333,51.27919222799395,0.6009280339218042,0.4921875,0.8581063027052512
4,256,0.5,2,0.2,2.5,421,0.64453125,3.0,0.01171875,85.33333333333333,44.902363214225396,0.5261995689167039,0.47265625,0.9260820792233785
4,256,0.5,3,0.2,2.5,341,0.671875,3.0,0.01171875,85.33333333333333,43.64503280888776,0.5114652282291535,0.4765625,0.9380809615773211
4,256,0.5,4,0.2,2.5,457,0.65234375,4.0,0.015625,64.0,56.71419575379695,0.8861593086530773,0.48046875,0.8897623506812444
4,256,0.5,5,0.2,2.5,596,0.5859375,3.0,0.01171875,85.33333333333333,38.5256047612782,0.45147193079622894,0.453125,0.9778845356109902
4,256,0.5,6,0.2,2.5,399,0.68359375,3.0,0.01171875,85.33333333333333,40.61472092179824,0.4759537608023231,0.45703125,0.9622324093158428
4,256,0.5,7,0.2,2.5,385,0.66796875,3.0,0.01171875,85.33333333333333,42.89781139198388,0.5027087272498111,0.47265625,0.9443360699636388
4,256,0.5,0,0.4,1.25,188,0.7421875,3.0,0.01171875,85.33333333333333,64.92217563274423,0.7608067456962214,0.640625,0.7289302177284381
4,256,0.5,1,0.4,1.25,176,0.7265625,3.0,0.01171875,85.33333333333333,63.20513340614739,0.7406851571032897,0.60546875,0.7091069263275018
4,256,0.5,2,0.4,1.25,180,0.73828125,3.0,0.01171875,85.33333333333333,66.14294285023074,0.7751126115261415,0.65234375,0.7211900720631291
4,256,0.5,3,0.4,1.25,210,0.7109375,3.0,0.01171875,85.33333333333333,64.51011979182456,0.7559779663104441,0.64453125,0.7471657829958855
4,256,0.5,4,0.4,1.25,150,0.75,3.0,0.01171875,85.33333333333333,69.13915115346892,0.8102244275797139,0.67578125,0.692634461520617
4,256,0.5,5,0.4,1.25,215,0.703125,3.0,0.01171875,85.33333333333333,60.88422528774501,0.7134870150907618,0.6171875,0.7828584080715657
4,256,0.5,6,0.4,1.25,172,0.72265625,3.0,0.01171875,85.33333333333333,68.24628602023377,0.7997611642996145,0.66796875,0.6986148384838518
4,256,0.5,7,0.4,1.25,199,0.72265625,3.0,0.01171875,85.33333333333333,59.10630724005312,0.6926520379693726,0.59765625,0.7932175511106212
4,256,0.5,0,0.6,0.8333333333333334,106,0.796875,3.0,0.01171875,85.33333333333333,76.63042621715098,0.8980128072322381,0.73046875,0.6181539631822096
4,256,0.5,1,0.6,0.8333333333333334,125,0.77734375,3.0,0.01171875,85.33333333333333,79.37393918801196,0.9301633498595152,0.75390625,0.6161966120828439
4,256,0.5,2,0.6,0.8333333333333334,87,0.8046875,3.0,0.01171875,85.33333333333333,82.66129014774017,0.9686869939188302,0.7734375,0.5690725182303195
4,256,0.5,3,0.6,0.8333333333333334,116,0.79296875,3.0,0.01171875,85.33333333333333,78.75842106650494,0.9229502468731048,0.74609375,0.6014742926018564
4,256,0.5,4,0.6,0.8333333333333334,99,0.7890625,3.0,0.01171875,85.33333333333333,78.75842106650494,0.9229502468731048,0.74609375,0.6014742926018564
4,256,0.5,5,0.6,0.8333333333333334,116,0.78515625,3.0,0.01171875,85.33333333333333,73.10874700669468,0.8567431289847034,0.703125,0.6443206303449284
4,256,0.5,6,0.6,0.8333333333333334,92,0.80078125,3.0,0.01171875,85.33333333333333,82.66129014774017,0.9686869939188302,0.7734375,0.5690725182303195
4,256,0.5,7,0.6,0.8333333333333334,119,0.78515625,3.0,0.01171875,85.33333333333333,77.15496671562296,0.9041597661987066,0.734375,0.614104802499506
4,256,0.5,0,0.8,0.625,70,0.81640625,3.0,0.01171875,85.33333333333333,86.16779496359929,1.0097788472296794,0.796875,0.5378183687891431
4,256,0.5,1,0.8,0.625,74,0.83984375,3.0,0.01171875,85.33333333333333,88.14508242412367,1.0329501846576994,0.80859375,0.5073241681924133
4,256,0.5,2,0.8,0.625,63,0.828125,3.0,0.01171875,85.33333333333333,88.74808292139173,1.0400165967350594,0.8125,0.5015647184707855
4,256,0.5,3,0.8,0.625,77,0.81640625,2.0,0.0078125,128.0,72.0,0.5625,0.78125,0.5253213195155949
4,256,0.5,4,0.8,0.625,69,0.828125,2.0,0.0078125,128.0,79.0,0.6171875,0.80859375,0.4882556288024058
4,256,0.5,5,0.8,0.625,89,0.80078125,3.0,0.01171875,85.33333333333333,83.235943090844,0.9754212080958282,0.77734375,0.5640943207722195
4,256,0.5,6,0.8,0.625,89,0.8046875,3.0,0.01171875,85.33333333333333,85.18346214038392,0.9982436969576242,0.7890625,0.5346479667713365
4,256,0.5,7,0.8,0.625,65,0.83203125,2.0,0.0078125,128.0,81.0,0.6328125,0.81640625,0.47679933533495994
4,256,1.0,0,0.2,5.0,2333,0.5390625,5.0,0.01953125,51.2,23.667699507979226,0.46225975601521924,0.33203125,1.491419735828577
4,256,1.0,1,0.2,5.0,2394,0.55078125,5.0,0.01953125,51.2,28.985513623187707,0.5661233129528849,0.33203125,1.4168985071591471
4,256,1.0,2,0.2,5.0,1965,0.55859375,4.0,0.015625,64.0,27.99107000455681,0.43736046882120017,0.41015625,1.2881942358343934
4,256,1.0,3,0.2,5.0,2101,0.5703125,4.0,0.015625,64.0,32.4037034920393,0.506307867063114,0.421875,1.255865905263277
4,256,1.0,4,0.2,5.0,2285,0.5078125,4.0,0.015625,64.0,21.459263733874934,0.33530099584179585,0.37109375,1.3309956800628011
4,256,1.0,5,0.2,5.0,3506,0.47265625,5.0,0.01953125,51.2,29.512031444819243,0.5764068641566258,0.3671875,1.4033451246374746
4,256,1.0,6,0.2,5.0,2266,0.48046875,5.0,0.01953125,51.2,28.484381685407882,0.5563355797931226,0.359375,1.4350161010238374
