seed_label,n,scale_factor,gamma,family,mean_score,std_score,mean_penalty,mean_log_H,entropy_method,count
offset_0,52,1.74,1.0,lorentzian_like_2d,-79.24356653433378,3.572254668911215,1.4364537276176406,80.68002026195143,exact,4
offset_0,52,1.74,1.5,KR_like,-85.07639629241194,0.8824156405932234,15.802698504874318,108.78044404972343,sis,4
offset_0,52,1.74,1.5,lorentzian_like_2d,-78.52533967052497,3.764663625938519,1.4364537276176406,80.68002026195143,exact,4
offset_0,52,1.74,2.0,KR_like,-77.1750470399748,1.0847999908530954,15.802698504874318,108.78044404972343,sis,4
offset_0,52,1.74,2.0,lorentzian_like_2d,-77.80711280671615,3.9584310643927147,1.4364537276176406,80.68002026195143,exact,4
offset_0,52,1.76,0.0,KR_like,-108.78044404972343,0.29851524797577056,15.875914747904615,108.78044404972343,sis,4
offset_0,52,1.76,0.0,lorentzian_like_2d,-80.68002026195143,3.192493110451253,1.4520977103210917,80.68002026195143,exact,4
offset_0,52,1.76,0.2,KR_like,-105.6052611001425,0.3713846980271624,15.875914747904615,108.78044404972343,sis,4
offset_0,52,1.76,0.2,lorentzian_like_2d,-80.3896007198872,3.268668207491484,1.4520977103210917,80.68002026195143,exact,4
offset_0,52,1.76,0.4,KR_like,-102.43007815056158,0.44778874041195527,15.875914747904615,108.78044404972343,sis,4
offset_0,52,1.76,0.4,lorentzian_like_2d,-80.09918117782298,3.3451811773230102,1.4520977103210917,80.68002026195143,exact,4
offset_0,52,1.76,0.6,KR_like,-99.25489520098066,0.5261899273143085,15.875914747904615,108.78044404972343,sis,4
offset_0,52,1.76,0.6,lorentzian_like_2d,-79.80876163575877,3.422009356449893,1.4520977103210917,80.68002026195143,exact,4
offset_0,52,1.76,0.8,KR_like,-96.07971225139974,0.6058133744237139,15.875914747904615,108.78044404972343,sis,4
offset_0,52,1.76,0.8,lorentzian_like_2d,-79.51834209369456,3.499131982393452,1.4520977103210917,80.68002026195143,exact,4
offset_0,52,1.76,1.0,KR_like,-92.90452930181881,0.6862337583583156,15.875914747904615,108.78044404972343,sis,4
offset_0,52,1.76,1.0,lorentzian_like_2d,-79.22792255163033,3.5765300072627237,1.4520977103210917,80.68002026195143,exact,4
offset_0,52,1.76,1.5,KR_like,-84.96657192786651,0.8893484236685567,15.875914747904615,108.78044404972343,sis,4
offset_0,52,1.76,1.5,lorentzian_like_2d,-78.50187369646979,3.77111851407968,1.4520977103210917,80.68002026195143,exact,4
offset_0,52,1.76,2.0,KR_like,-77.0286145539142,1.0940956198408043,15.875914747904615,108.78044404972343,sis,4
offset_0,52,1.76,2.0,lorentzian_like_2d,-77.77582484130924,3.9670849785474687,1.4520977103210917,80.68002026195143,exact,4
offset_0,52,1.78,0.0,KR_like,-108.78044404972343,0.29851524797577056,15.949130990934911,108.78044404972343,sis,4
offset_0,52,1.78,0.0,lorentzian_like_2d,-80.68002026195143,3.192493110451253,1.4677416930245435,80.68002026195143,exact,4
offset_0,52,1.78,0.2,KR_like,-105.59061785153645,0.3722341052297075,15.949130990934911,108.78044404972343,sis,4
offset_0,52,1.78,0.2,lorentzian_like_2d,-80.38647192334652,3.2695121038997614,1.4677416930245435,80.68002026195143,exact,4
offset_0,52,1.78,0.4,KR_like,-102.40079165334947,0.4495460823801775,15.949130990934911,108.78044404972343,sis,4
offset_0,52,1.78,0.4,lorentzian_like_2d,-80.09292358474161,3.346875238950727,1.4677416930245435,80.68002026195143,exact,4
offset_0,52,1.78,0.6,KR_like,-99.21096545516248,0.5288777803383892,15.949130990934911,108.78044404972343,sis,4
offset_0,52,1.78,0.6,lorentzian_like_2d,-79.7993752461367,3.4245591925008396,1.4677416930245435,80.68002026195143,exact,4
offset_0,52,1.78,0.8,KR_like,-96.0211392569755,0.60944098004076,15.949130990934911,108.78044404972343,sis,4
offset_0,52,1.78,0.8,lorentzian_like_2d,-79.5058269075318,3.5025426180231847,1.4677416930245435,80.68002026195143,exact,4
offset_0,52,1.78,1.0,KR_like,-92.83131305878851,0.6908049544086285,15.949130990934911,108.78044404972343,sis,4
offset_0,52,1.78,1.0,lorentzian_like_2d,-79.21227856892688,3.580805949710415,1.4677416930245435,80.68002026195143,exact,4
offset_0,52,1.78,1.5,KR_like,-84.85674756332106,0.8962829876921877,15.949130990934911,108.78044404972343,sis,4
offset_0,52,1.78,1.5,lorentzian_like_2d,-78.4784077224146,3.777574547975892,1.4677416930245435,80.68002026195143,exact,4
offset_0,52,1.78,2.0,KR_like,-76.8821820678536,1.1033929483298894,15.949130990934911,108.78044404972343,sis,4
offset_0,52,1.78,2.0,lorentzian_like_2d,-77.74453687590234,3.975740622303881,1.4677416930245435,80.68002026195143,exact,4
offset_0,52,1.8,0.0,KR_like,-108.78044404972343,0.29851524797577056,16.022347233965206,108.78044404972343,sis,4
offset_0,52,1.8,0.0,lorentzian_like_2d,-80.68002026195143,3.192493110451253,1.4833856757279948,80.68002026195143,exact,4
offset_0,52,1.8,0.2,KR_like,-105.57597460293039,0.37308394490018776,16.022347233965206,108.78044404972343,sis,4
offset_0,52,1.8,0.2,lorentzian_like_2d,-80.38334312680583,3.2703560325692482,1.4833856757279948,80.68002026195143,exact,4
offset_0,52,1.8,0.4,KR_like,-102.37150515613735,0.45130440618476014,16.022347233965206,108.78044404972343,sis,4
offset_0,52,1.8,0.4,lorentzian_like_2d,-80.08666599166023,3.3485694202779888,1.4833856757279948,80.68002026195143,exact,4
offset_0,52,1.8,0.6,KR_like,-99.1670357093443,0.5315669897318017,16.022347233965206,108.78044404972343,sis,4
offset_0,52,1.8,0.6,lorentzian_like_2d,-79.78998885651463,3.4271092787151107,1.4833856757279948,80.68002026195143,exact,4
offset_0,52,1.8,0.8,KR_like,-95.96256626255126,0.6130701611842794,16.022347233965206,108.78044404972343,sis,4
offset_0,52,1.8,0.8,lorentzian_like_2d,-79.49331172136903,3.5059536673015366,1.4833856757279948,80.68002026195143,exact,4
offset_0,52,1.8,1.0,KR_like,-92.75809681575822,0.6953778404060403,16.022347233965206,108.78044404972343,sis,4
offset_0,52,1.8,1.0,lorentzian_like_2d,-79.19663458622342,3.5850824940927657,1.4833856757279948,80.68002026195143,exact,4
offset_0,52,1.8,1.5,KR_like,-84.74692319877562,0.9032192916438404,16.022347233965206,108.78044404972343,sis,4
offset_0,52,1.8,1.5,lorentzian_like_2d,-78.45494174835943,3.784031721762735,1.4833856757279948,80.68002026195143,exact,4
offset_0,52,1.8,2.0,KR_like,-76.73574958179302,1.1126919337187309,16.022347233965206,108.78044404972343,sis,4
offset_0,52,1.8,2.0,lorentzian_like_2d,-77.71324891049544,3.984397984389831,1.4833856757279948,80.68002026195143,exact,4
offset_0,52,1.84,0.0,KR_like,-108.78044404972343,0.29851524797577056,16.168779720025796,108.78044404972343,sis,4
offset_0,52,1.84,0.0,lorentzian_like_2d,-80.68002026195143,3.192493110451253,1.5146736411348978,80.68002026195143,exact,4
offset_0,52,1.84,0.2,KR_like,-105.54668810571826,0.37478490987580476,16.168779720025796,108.78044404972343,sis,4
offset_0,52,1.84,0.2,lorentzian_like_2d,-80.37708553372445,3.272043986591958,1.5146736411348978,80.68002026195143,exact,4
offset_0,52,1.84,0.4,KR_like,-102.3129321617131,0.4548239537479563,16.168779720025796,108.78044404972343,sis,4
offset_0,52,1.84,0.4,lorentzian_like_2d,-80.07415080549747,3.351958141305163,1.5146736411348978,80.68002026195143,exact,4
offset_0,52,1.84,0.6,KR_like,-99.07917621770795,0.5369493960989009,16.168779720025796,108.78044404972343,sis,4
