n,gamma,family,action_mode,mean_score_norm,std_score_norm,mean_score_norm_std_est,mean_log_H_norm,mean_penalty_norm,count
80,0.5,lorentzian_like_4d,A4,-0.2567032676490837,0.5043444485948483,0.2511347740587516,1.1717581784688131,1.830109821639459,16
80,0.5,random_layered_k6_middle_heavy,A4,0.12174471500892378,0.19841634307715103,0.24215387914091402,-0.37209777101392977,-0.500706112010012,16
80,0.5,random_layered_k6_tapered,A4,0.13155473882715524,0.19017791177635723,0.20174041036525905,-0.4189940844610073,-0.5748786912677041,16
80,0.5,random_layered_k6_longjump,A4,0.39562327854393914,0.1330425615376018,0.20406305347675108,-0.6632144422743897,-0.5351823274609012,16
80,0.5,random_layered_k6_uniform,A4,0.4471110998297901,0.1584490783391312,0.20604850215192627,-0.7121300058576285,-0.530037812055677,16
80,0.5,interval_order,A4,0.6662286297360651,0.35137059319393993,0.2598459934153626,-0.8471183727611021,-0.36177948605007415,16
80,0.5,lorentzian_like_5d,A4,0.6813002079372853,0.5768104791179223,0.23225119071973888,1.711481837837139,4.785564091548848,16
80,0.5,absolute_layered,A4,0.8179520773156093,0.785509885015396,4.671260554051503e-16,0.6494760538852985,2.9348562624018157,16
80,0.5,random_layered_k8_uniform,A4,1.1708058503496357,0.11833260774712824,0.2139764188117449,-1.0222401480351044,0.2971314046290627,16
80,0.5,transitive_percolation,A4,1.3273584247017949,0.2766174580891142,0.30359383333473844,-0.3786351519566952,1.8974465454901992,16
80,0.5,lorentzian_like_2d,A4,1.3706665736051904,0.1657244430500239,0.2151295759620299,-1.178439217270181,0.38445471267001863,16
80,0.5,KR_2layer,A4,1.6567511464425515,0.07407127939993902,0.3724922315323871,1.8906738775156593,7.094850047916422,16
80,1.0,random_layered_k4_uniform,A4,-1.410262348944254,0.2439108923541092,0.22803009695781484,0.03297930687499729,-1.3772830420692568,16
80,1.0,KR_like,A4,-1.0100414513603992,0.6687404528202701,0.27346112154234903,0.7411336650124997,-0.2689077863478995,16
